NAT_MARK,SCH_NM,PROV_NM,SUBM,Teacher_Gender,ACHIEVEMENTS1,MIDTERM1,FINAL1
53.3,63,1,1,0,28.0,19.0,43.0
64.4,63,1,1,0,30.0,19.5,50.0
51.7,63,1,1,0,28.0,18.0,46.0
58.2,63,1,1,0,30.0,19.5,49.0
68.8,63,1,1,0,30.0,20.0,48.5
49.5,63,1,1,0,27.0,17.0,34.5
73.3,63,1,1,0,30.0,20.0,48.5
58.9,63,1,1,0,30.0,20.0,45.5
60.8,63,1,1,0,30.0,19.5,41.5
52.9,63,1,1,0,26.0,15.0,35.0
52.5,63,1,1,0,30.0,19.0,46.0
52.9,63,1,1,0,28.0,15.0,37.0
67.2,63,1,1,0,30.0,19.5,50.0
66.7,63,1,1,0,30.0,19.5,47.5
60.8,63,1,1,0,30.0,19.0,49.5
63.2,63,1,1,0,30.0,19.5,45.0
46.3,63,1,1,0,25.0,12.5,31.0
49.0,63,1,1,0,28.0,17.5,33.0
44.5,63,1,1,0,28.0,15.5,31.5
70.5,63,1,1,0,30.0,20.0,50.0
59.3,63,1,1,0,30.0,18.5,49.0
57.8,63,1,1,0,30.0,19.0,45.0
52.1,63,1,1,0,29.0,19.0,40.0
69.9,63,1,1,0,30.0,19.5,50.0
60.8,63,1,1,0,30.0,20.0,49.0
69.4,63,1,1,0,30.0,20.0,50.0
58.6,63,1,1,0,30.0,18.0,44.0
66.7,63,1,1,0,30.0,20.0,49.0
52.5,63,1,1,0,28.0,18.0,47.5
46.3,63,1,1,0,23.0,14.5,31.0
50.4,63,1,1,0,28.0,15.0,40.0
64.4,63,1,1,0,29.0,20.0,49.0
48.5,63,1,1,0,27.0,15.5,30.0
58.9,63,1,1,0,30.0,19.5,47.0
50.4,63,1,1,0,28.0,17.0,40.0
45.8,63,1,1,0,24.0,13.0,41.5
45.8,63,1,1,0,25.0,17.0,33.5
64.4,63,1,1,0,28.0,18.5,48.0
60.8,63,1,1,0,30.0,18.0,46.0
46.3,63,1,1,0,27.0,15.5,27.5
50.8,63,1,1,0,27.0,16.5,40.5
52.9,63,1,1,0,28.0,16.0,41.5
63.2,63,1,1,0,29.5,19.5,48.5
52.9,63,1,1,0,29.0,16.0,40.5
50.8,63,1,1,0,28.0,16.0,40.5
62.7,63,1,1,0,30.0,19.5,45.5
76.8,63,1,1,0,30.0,20.0,50.0
41.6,63,1,1,0,27.0,12.0,32.0
48.5,63,1,1,0,26.0,16.5,35.0
0.0,63,1,1,0,25.0,16.5,25.0
64.9,63,1,1,0,30.0,19.5,48.5
70.5,63,1,1,0,30.0,20.0,50.0
68.3,63,1,1,0,30.0,20.0,47.5
67.2,63,1,1,0,30.0,19.5,50.0
67.2,63,1,1,0,30.0,20.0,50.0
50.8,63,1,1,0,29.0,16.5,40.0
44.5,63,1,1,0,29.0,15.0,40.0
60.0,63,1,1,0,30.0,19.0,45.5
54.9,63,1,1,0,30.0,18.0,42.5
65.3,63,1,1,0,30.0,20.0,48.5
55.3,63,1,1,0,27.0,18.5,38.0
49.9,63,1,1,0,27.0,16.0,35.5
72.5,63,1,1,0,30.0,20.0,50.0
63.6,63,1,1,0,30.0,19.5,47.0
51.7,63,1,1,0,29.0,18.0,40.0
56.7,63,1,1,0,29.5,19.5,49.0
60.4,63,1,1,0,30.0,19.0,48.5
58.2,63,1,1,0,29.0,18.5,47.0
58.6,63,1,1,0,29.5,19.5,46.5
59.3,63,1,1,0,30.0,19.0,47.0
49.5,63,1,1,0,29.0,19.0,43.5
56.4,63,1,1,0,30.0,18.0,40.0
58.9,63,1,1,0,30.0,19.5,49.5
58.2,63,1,1,0,29.0,19.5,46.5
58.6,63,1,1,0,29.0,18.0,41.0
46.3,63,1,1,0,24.0,13.0,26.5
53.3,63,1,1,0,29.0,18.5,36.5
65.3,63,1,1,0,30.0,20.0,48.0
57.1,63,1,1,0,30.0,19.5,48.5
43.1,63,1,1,0,24.0,16.0,22.0
47.5,63,1,1,0,28.0,14.5,26.0
41.6,63,1,1,0,28.0,16.0,40.0
42.4,63,1,1,0,24.0,13.5,23.5
37.9,63,1,1,0,26.0,7.0,27.0
49.9,63,1,1,0,26.5,15.0,38.5
61.2,63,1,1,0,30.0,20.0,49.0
51.7,63,1,1,0,29.0,18.5,42.5
73.3,63,1,1,0,30.0,20.0,49.5
48.5,63,1,1,0,30.0,18.0,43.0
55.3,63,1,1,0,30.0,19.0,44.5
74.9,63,1,1,0,30.0,20.0,50.0
46.3,63,1,1,0,26.0,12.0,29.0
74.9,63,1,1,0,30.0,20.0,48.5
52.5,63,1,1,0,28.0,17.0,29.5
40.8,63,1,1,0,24.0,12.0,28.0
50.4,63,1,1,0,29.0,19.0,43.0
54.1,63,1,1,0,27.0,16.5,40.0
52.5,63,1,1,0,29.0,16.0,31.0
43.8,63,1,1,0,26.0,16.5,36.0
50.4,63,1,1,0,28.5,17.5,34.0
50.8,63,1,1,0,28.0,18.0,45.5
43.1,63,1,1,0,27.0,15.0,22.0
46.9,63,1,1,0,27.0,17.0,36.0
64.0,63,1,1,0,30.0,20.0,48.0
49.9,63,1,1,0,26.0,14.5,29.5
60.0,63,1,1,0,29.0,19.5,48.5
59.3,63,1,1,0,30.0,19.5,47.0
64.9,63,1,1,0,26.0,20.0,48.5
60.8,63,1,1,0,30.0,18.5,48.5
63.2,63,1,1,0,30.0,19.0,48.0
52.1,63,1,1,0,29.0,19.5,41.5
49.0,63,1,1,0,29.5,17.5,46.0
55.3,63,1,1,0,28.0,18.5,40.5
48.5,63,1,1,0,26.0,12.0,25.0
64.0,63,1,1,0,30.0,20.0,49.0
52.9,63,1,1,0,28.0,18.0,44.0
45.8,63,1,1,0,25.0,16.5,30.0
58.2,63,1,1,0,29.0,19.0,46.5
57.8,63,1,1,0,27.0,17.5,38.0
64.4,63,1,1,0,30.0,20.0,42.0
0.0,63,1,1,0,30.0,20.0,45.5
65.8,63,1,1,0,30.0,19.0,49.0
50.4,63,1,1,0,28.0,17.5,40.0
55.3,63,1,1,0,28.0,18.5,37.5
49.9,63,1,1,0,25.0,13.0,32.5
48.0,63,1,1,0,25.0,13.0,34.5
67.7,63,1,1,0,30.0,19.5,49.0
66.2,63,1,1,0,30.0,19.0,48.5
48.0,63,1,1,0,26.0,15.5,28.5
76.8,63,1,1,0,30.0,20.0,50.0
52.5,63,1,1,0,25.0,16.5,0.0
58.6,64,1,1,0,30.0,20.0,49.5
70.5,64,1,1,0,30.0,20.0,50.0
64.9,64,1,1,0,30.0,20.0,49.0
39.9,64,1,1,0,28.0,16.0,40.0
54.5,64,1,1,0,29.0,20.0,45.5
68.8,64,1,1,0,30.0,20.0,49.5
63.6,64,1,1,0,30.0,19.0,45.0
46.3,64,1,1,0,29.0,18.5,40.0
46.9,64,1,1,0,29.5,18.0,41.5
71.8,64,1,1,0,30.0,20.0,49.0
51.3,64,1,1,0,28.5,20.0,41.0
57.8,64,1,1,0,30.0,20.0,48.5
64.0,64,1,1,0,30.0,20.0,46.5
64.9,64,1,1,0,30.0,20.0,49.5
54.5,64,1,1,0,30.0,19.0,47.0
65.3,64,1,1,0,30.0,20.0,48.0
54.5,64,1,1,0,30.0,20.0,48.0
48.5,64,1,1,0,29.5,19.0,41.5
58.2,64,1,1,0,27.0,17.0,40.5
58.9,64,1,1,0,30.0,20.0,46.5
61.9,64,1,1,0,30.0,20.0,45.0
49.5,64,1,1,0,28.0,17.0,40.0
59.7,64,1,1,0,30.0,20.0,46.0
57.5,64,1,1,0,30.0,19.0,41.0
56.0,64,1,1,0,27.0,15.0,40.0
39.0,64,1,1,0,29.0,17.0,32.5
60.8,64,1,1,0,30.0,20.0,49.0
61.9,64,1,1,0,30.0,20.0,47.0
61.6,64,1,1,0,30.0,19.0,49.0
53.3,64,1,1,0,26.5,13.0,33.5
52.9,64,1,1,0,27.0,15.0,35.5
56.7,64,1,1,0,29.0,19.0,42.0
65.3,64,1,1,0,30.0,20.0,50.0
46.3,64,1,1,0,28.0,20.0,40.0
59.7,64,1,1,0,29.0,20.0,45.5
46.3,64,1,1,0,29.0,19.0,45.5
43.1,64,1,1,0,27.0,18.0,43.5
74.0,64,1,1,0,30.0,20.0,50.0
63.6,64,1,1,0,29.0,20.0,47.5
44.5,64,1,1,0,27.0,14.5,30.0
61.2,64,1,1,0,30.0,19.0,45.0
51.7,64,1,1,0,29.0,19.0,34.5
63.6,64,1,1,0,30.0,20.0,50.0
62.3,64,1,1,0,30.0,19.5,49.5
60.8,64,1,1,0,30.0,20.0,47.5
53.7,64,1,1,0,29.0,19.5,44.0
42.4,64,1,1,0,27.0,18.5,31.0
43.8,64,1,1,0,27.0,16.0,40.0
61.9,64,1,1,0,30.0,20.0,47.0
53.7,64,1,1,0,25.0,14.0,40.0
54.5,64,1,1,0,29.0,20.0,45.0
66.7,64,1,1,0,30.0,20.0,50.0
60.4,64,1,1,0,30.0,19.0,46.5
43.1,64,1,1,0,30.0,16.0,40.0
64.4,64,1,1,0,29.5,19.0,49.0
61.2,64,1,1,0,30.0,19.0,49.0
57.5,64,1,1,0,28.0,18.5,42.0
56.4,64,1,1,0,29.5,19.0,49.0
65.3,64,1,1,0,30.0,20.0,50.0
51.3,64,1,1,0,28.0,19.0,40.0
50.4,64,1,1,0,29.0,20.0,45.0
55.3,64,1,1,0,29.5,20.0,45.0
54.5,64,1,1,0,29.5,20.0,43.0
53.7,64,1,1,0,29.0,20.0,40.5
55.3,64,1,1,0,30.0,19.5,46.0
46.9,64,1,1,0,29.0,18.0,40.0
39.0,64,1,1,0,28.0,15.0,40.0
59.3,64,1,1,0,27.0,16.0,33.0
64.4,64,1,1,0,30.0,20.0,50.0
43.8,64,1,1,0,28.0,18.0,40.0
69.9,64,1,1,0,30.0,20.0,50.0
46.3,64,1,1,0,28.0,18.0,40.0
57.8,64,1,1,0,29.5,20.0,48.5
57.8,64,1,1,0,26.0,17.0,40.0
30.9,64,1,1,0,27.0,18.0,40.5
49.5,64,1,1,0,30.0,18.0,45.0
64.0,64,1,1,0,30.0,20.0,47.0
48.5,64,1,1,0,29.0,17.0,40.5
51.7,64,1,1,0,28.0,19.0,40.0
55.3,64,1,1,0,29.0,19.0,40.0
65.8,64,1,1,0,30.0,20.0,50.0
58.9,64,1,1,0,30.0,20.0,45.0
60.8,64,1,1,0,29.5,20.0,50.0
58.2,64,1,1,0,30.0,20.0,49.5
46.3,64,1,1,0,28.5,18.5,40.5
54.5,64,1,1,0,30.0,20.0,49.5
58.6,64,1,1,0,29.5,20.0,48.0
54.1,64,1,1,0,30.0,19.0,47.0
54.5,64,1,1,0,27.0,16.0,40.5
59.3,64,1,1,0,30.0,20.0,49.0
45.1,64,1,1,0,29.0,18.0,40.0
40.8,64,1,1,0,28.0,19.0,40.0
61.6,64,1,1,0,29.0,19.0,48.0
62.3,65,2,1,0,29.5,19.0,47.0
67.7,65,2,1,0,29.0,19.5,44.5
58.6,65,2,1,0,29.0,17.5,46.0
53.7,65,2,1,0,27.0,16.5,34.5
52.9,65,2,1,0,29.0,17.0,46.0
54.9,65,2,1,0,28.5,17.5,36.0
66.7,65,2,1,0,28.0,19.5,49.0
69.4,65,2,1,0,28.0,18.5,44.0
54.9,65,2,1,0,29.5,18.0,43.5
56.7,65,2,1,0,29.5,17.5,40.0
57.5,65,2,1,0,27.5,17.0,30.0
46.3,65,2,1,0,23.0,12.0,26.0
34.300000000000004,65,2,1,0,22.0,11.0,24.5
70.5,65,2,1,0,29.5,20.0,50.0
65.8,65,2,1,0,29.5,19.5,47.5
61.6,65,2,1,0,28.5,19.0,49.0
53.7,65,2,1,0,26.5,14.5,27.5
63.6,65,2,1,0,29.5,19.5,50.0
70.5,65,2,1,0,30.0,20.0,48.5
58.9,65,2,1,0,28.5,17.5,39.0
60.8,65,2,1,0,28.5,17.5,44.0
39.9,65,2,1,0,23.0,12.0,18.0
68.3,65,2,1,0,30.0,19.5,50.0
68.8,65,2,1,0,30.0,20.0,50.0
65.8,65,2,1,0,29.0,19.5,48.0
44.5,65,2,1,0,24.0,11.0,19.5
67.2,65,2,1,0,30.0,19.5,49.0
54.5,65,2,1,0,26.0,14.0,32.5
52.9,65,2,1,0,27.0,13.5,34.0
68.8,65,2,1,0,30.0,20.0,48.0
49.9,65,2,1,0,23.5,14.0,27.5
54.9,65,2,1,0,27.0,17.5,37.5
41.6,65,2,1,0,22.5,5.5,17.5
46.9,65,2,1,0,26.5,14.0,35.5
59.7,65,2,1,0,29.5,19.5,46.0
52.5,65,2,1,0,26.0,14.0,38.0
59.7,65,2,1,0,28.5,19.0,42.5
43.8,65,2,1,0,29.0,14.5,41.0
75.8,65,2,1,0,30.0,20.0,50.0
54.1,65,2,1,0,28.0,18.5,38.0
40.8,65,2,1,0,20.5,10.5,11.0
54.9,65,2,1,0,29.5,16.5,39.5
63.2,65,2,1,0,28.5,19.0,44.5
59.3,65,2,1,0,30.0,19.5,48.5
57.5,65,2,1,0,26.0,15.5,31.0
68.3,65,2,1,0,29.5,19.0,49.5
61.9,65,2,1,0,28.0,20.0,39.0
57.5,65,2,1,0,27.5,14.5,40.5
67.7,65,2,1,0,29.0,20.0,50.0
55.3,65,2,1,0,27.5,17.5,41.0
57.5,65,2,1,0,28.0,19.5,42.5
64.0,65,2,1,0,28.0,18.0,43.0
64.0,65,2,1,0,29.0,19.0,49.0
58.9,65,2,1,0,29.0,17.5,44.5
39.9,65,2,1,0,22.5,10.5,24.5
54.1,65,2,1,0,27.0,16.0,29.0
53.7,65,2,1,0,29.5,18.0,42.0
61.6,65,2,1,0,28.5,18.5,45.5
60.8,65,2,1,0,28.5,18.5,45.0
42.4,65,2,1,0,26.5,11.0,30.0
49.5,65,2,1,0,25.0,10.0,26.5
49.5,65,2,1,0,25.0,16.0,35.0
50.8,65,2,1,0,25.0,12.0,33.5
61.2,65,2,1,0,29.0,19.0,46.0
63.6,65,2,1,0,28.0,18.5,46.0
45.1,65,2,1,0,26.5,14.5,34.5
52.9,65,2,1,0,27.5,16.5,40.0
70.5,65,2,1,0,29.0,19.0,49.0
64.4,65,2,1,0,28.5,17.5,46.0
55.3,65,2,1,0,26.0,16.5,38.0
41.6,65,2,1,0,24.5,14.5,23.5
47.5,65,2,1,0,23.5,10.0,22.0
62.7,65,2,1,0,29.0,19.0,45.5
72.5,65,2,1,0,30.0,20.0,47.0
63.2,65,2,1,0,28.5,19.5,48.0
72.5,65,2,1,0,29.0,20.0,50.0
53.7,65,2,1,0,28.5,14.0,38.5
54.9,65,2,1,0,28.5,18.0,41.0
51.7,65,2,1,0,28.5,17.5,40.5
50.4,65,2,1,0,26.5,13.5,34.5
60.0,65,2,1,0,27.0,17.5,33.5
53.3,65,2,1,0,28.5,15.5,35.0
72.5,65,2,1,0,30.0,20.0,49.0
47.5,65,2,1,0,25.0,13.5,25.5
45.1,65,2,1,0,24.5,11.0,26.0
64.9,65,2,1,0,29.0,19.0,41.5
63.2,65,2,1,0,28.0,19.0,46.5
63.2,65,2,1,0,28.5,19.0,45.0
63.6,65,2,1,0,28.5,18.5,39.5
67.7,65,2,1,0,29.5,20.0,49.5
64.9,65,2,1,0,28.5,17.0,42.5
62.7,65,2,1,0,29.0,19.0,48.0
52.5,65,2,1,0,28.0,16.5,35.5
51.3,65,2,1,0,27.5,14.5,41.0
62.7,65,2,1,0,29.5,18.5,46.5
61.9,65,2,1,0,30.0,17.5,44.0
43.8,65,2,1,0,25.0,16.5,38.5
71.2,65,2,1,0,29.5,19.0,49.5
58.2,65,2,1,0,29.5,19.5,48.0
63.2,65,2,1,0,28.5,18.5,49.0
55.3,65,2,1,0,28.5,16.5,36.5
48.0,65,2,1,0,23.0,17.0,44.0
41.6,65,2,1,0,24.5,13.5,24.0
64.4,65,2,1,0,29.0,18.0,45.0
49.5,65,2,1,0,23.5,9.5,17.5
51.7,65,2,1,0,26.0,16.0,32.5
61.9,65,2,1,0,28.0,17.5,44.5
56.7,65,2,1,0,27.5,14.0,32.5
69.4,65,2,1,0,30.0,20.0,49.5
59.7,65,2,1,0,26.5,16.5,35.0
67.2,65,2,1,0,30.0,20.0,49.0
54.1,65,2,1,0,28.0,17.0,40.0
36.8,65,2,1,0,21.5,6.0,22.0
58.2,65,2,1,0,29.5,17.5,47.0
66.2,65,2,1,0,30.0,19.5,44.5
56.7,65,2,1,0,28.0,18.0,46.5
53.7,65,2,1,0,26.5,14.5,42.5
49.5,65,2,1,0,23.5,11.0,20.0
60.8,65,2,1,0,28.5,18.0,48.0
57.8,65,2,1,0,27.5,18.5,45.5
52.1,65,2,1,0,28.0,17.5,41.5
45.1,65,2,1,0,24.5,11.0,24.5
56.4,65,2,1,0,28.5,18.5,45.0
54.5,65,2,1,0,26.0,17.0,36.5
43.8,65,2,1,0,24.0,10.0,23.5
61.2,65,2,1,0,27.5,18.5,41.0
55.6,65,2,1,0,27.0,14.5,37.0
58.6,65,2,1,0,25.0,17.5,38.0
46.9,65,2,1,0,23.5,8.0,21.5
45.8,65,2,1,0,23.0,10.0,26.0
51.7,65,2,1,0,25.5,14.0,29.0
66.7,65,2,1,0,29.0,19.0,49.0
58.6,65,2,1,0,27.0,15.5,35.5
57.8,65,2,1,0,28.0,17.0,44.5
48.5,65,2,1,0,28.0,11.5,39.0
53.7,65,2,1,0,27.0,17.5,38.5
69.4,65,2,1,0,30.0,19.5,46.5
60.8,65,2,1,0,27.5,17.0,41.0
49.0,65,2,1,0,25.5,15.0,34.0
69.4,65,2,1,0,28.0,19.5,47.5
46.9,65,2,1,0,27.0,13.5,36.5
62.7,65,2,1,0,29.5,18.5,48.0
52.1,65,2,1,0,27.0,17.0,27.5
61.2,65,2,1,0,28.0,18.0,44.0
63.6,65,2,1,0,28.5,19.5,42.5
60.4,65,2,1,0,28.0,19.0,44.0
67.2,65,2,1,0,29.5,19.0,48.5
43.8,66,3,1,0,30.0,20.0,49.5
49.5,66,3,1,0,30.0,18.0,32.0
52.1,66,3,1,0,30.0,18.0,35.0
49.9,66,3,1,0,30.0,16.0,34.0
42.4,66,3,1,0,30.0,20.0,48.5
49.5,66,3,1,0,30.0,18.0,33.0
50.8,66,3,1,0,30.0,17.0,33.5
56.0,66,3,1,0,30.0,19.0,41.5
53.7,66,3,1,0,30.0,20.0,47.5
40.8,66,3,1,0,30.0,17.0,33.0
45.8,66,3,1,0,30.0,17.0,35.0
50.4,66,3,1,0,30.0,18.0,34.0
59.7,66,3,1,0,30.0,19.0,45.5
49.0,66,3,1,0,30.0,19.0,40.0
46.9,66,3,1,0,30.0,16.0,42.0
55.6,66,3,1,0,30.0,19.0,41.0
57.5,66,3,1,0,30.0,20.0,45.5
43.8,66,3,1,0,28.0,15.0,30.0
43.8,66,3,1,0,29.0,16.0,31.5
53.3,66,3,1,0,30.0,19.0,42.0
46.3,66,3,1,0,29.0,13.0,0.0
65.3,66,3,1,0,30.0,20.0,48.0
70.5,66,3,1,0,30.0,20.0,50.0
56.7,66,3,1,0,30.0,20.0,48.5
42.4,66,3,1,0,29.0,17.0,20.5
39.0,66,3,1,0,26.0,14.0,18.0
40.8,66,3,1,0,27.0,10.0,19.0
36.8,66,3,1,0,29.0,16.0,27.0
63.2,66,3,1,0,30.0,20.0,43.0
49.5,66,3,1,0,30.0,14.0,35.5
37.9,66,3,1,0,27.0,11.0,19.5
44.5,66,3,1,0,29.0,13.0,38.5
54.5,66,3,1,0,30.0,18.0,39.0
55.6,66,3,1,0,30.0,18.0,41.5
60.4,66,3,1,0,30.0,20.0,46.5
52.5,66,3,1,0,30.0,18.0,36.0
47.5,66,3,1,0,30.0,17.0,36.0
46.9,66,3,1,0,30.0,17.0,33.0
44.5,66,3,1,0,30.0,15.0,50.0
45.1,66,3,1,0,30.0,16.0,30.5
55.6,66,3,1,0,30.0,20.0,44.5
59.7,66,3,1,0,30.0,20.0,40.0
69.4,66,3,1,0,30.0,20.0,50.0
42.4,66,3,1,0,28.0,11.0,23.0
37.9,66,3,1,0,27.0,9.0,24.0
43.1,66,3,1,0,29.0,18.0,32.5
44.5,66,3,1,0,30.0,18.0,24.5
50.8,66,3,1,0,30.0,19.0,37.5
36.8,66,3,1,0,30.0,13.0,22.0
39.0,66,3,1,0,25.0,16.0,47.0
49.9,66,3,1,0,30.0,20.0,39.0
49.5,66,3,1,0,30.0,17.0,39.5
39.9,66,3,1,0,27.0,10.0,15.0
42.4,66,3,1,0,30.0,19.0,35.0
57.8,66,3,1,0,30.0,18.0,40.5
47.5,66,3,1,0,30.0,14.0,35.0
47.5,66,3,1,0,30.0,20.0,46.5
39.0,66,3,1,0,26.0,12.0,20.0
40.8,66,3,1,0,29.0,14.0,30.5
68.3,66,3,1,0,30.0,20.0,48.0
52.5,66,3,1,0,30.0,15.0,32.0
56.7,66,3,1,0,30.0,18.0,45.0
50.8,67,3,1,1,28.7,16.0,31.5
32.7,67,3,1,1,23.9,10.0,23.5
53.3,67,3,1,1,24.3,10.0,27.5
41.6,67,3,1,1,24.1,8.0,20.0
36.8,67,3,1,1,24.4,16.0,18.0
41.6,67,3,1,1,26.2,12.0,29.5
30.9,67,3,1,1,27.7,13.0,16.0
49.0,67,3,1,1,27.3,16.0,25.5
42.4,67,3,1,1,27.3,18.0,18.0
46.9,67,3,1,1,28.0,14.0,23.0
62.7,67,3,1,1,30.0,19.0,40.5
48.0,67,3,1,1,24.7,16.0,31.5
47.5,67,3,1,1,27.7,16.0,27.0
40.8,67,3,1,1,19.0,8.0,18.5
45.1,67,3,1,1,28.0,18.0,27.5
34.300000000000004,67,3,1,1,24.0,10.0,21.5
57.5,67,3,1,1,29.0,19.0,46.0
50.4,67,3,1,1,26.2,19.0,30.5
48.5,67,3,1,1,26.1,12.0,24.0
42.4,67,3,1,1,21.2,8.0,26.5
34.300000000000004,67,3,1,1,23.7,9.0,14.5
35.6,67,3,1,1,21.4,4.0,13.5
55.6,67,3,1,1,28.3,19.0,34.0
35.6,67,3,1,1,25.2,14.0,22.0
43.1,67,3,1,1,27.3,11.0,32.0
43.8,67,3,1,1,25.0,12.0,34.5
51.7,67,3,1,1,26.0,16.0,27.0
49.0,67,3,1,1,27.0,13.0,23.5
54.9,67,3,1,1,27.7,14.0,29.0
50.8,67,3,1,1,25.0,17.0,25.5
32.7,67,3,1,1,24.8,10.0,17.0
35.6,67,3,1,1,25.8,13.0,29.0
58.2,67,3,1,1,28.8,19.0,43.0
28.8,67,3,1,1,24.6,17.0,10.5
39.9,67,3,1,1,22.3,13.0,29.5
28.8,67,3,1,1,26.0,13.0,19.0
0.0,67,3,1,1,0.0,0.0,4.0
34.300000000000004,67,3,1,1,25.4,10.0,27.0
42.4,67,3,1,1,25.6,14.0,14.0
46.3,67,3,1,1,27.8,13.0,20.5
53.7,67,3,1,1,28.8,12.0,34.0
43.8,67,3,1,1,26.1,16.0,26.0
30.9,67,3,1,1,23.7,16.0,13.0
42.4,67,3,1,1,24.4,14.0,24.0
61.6,67,3,1,1,28.6,19.0,45.5
49.0,67,3,1,1,24.9,13.0,20.5
43.1,67,3,1,1,24.9,15.0,32.0
35.6,67,3,1,1,24.6,10.0,35.5
55.6,67,3,1,1,27.3,20.0,38.5
40.8,67,3,1,1,26.2,14.0,15.0
30.9,67,3,1,1,24.3,8.0,13.5
21.7,67,3,1,1,24.7,13.0,7.0
46.9,67,3,1,1,22.9,9.0,25.5
49.9,67,3,1,1,25.1,13.0,29.5
56.0,67,3,1,1,25.5,17.0,39.5
53.7,67,3,1,1,25.4,17.0,39.5
48.5,67,3,1,1,26.4,14.0,43.5
64.9,67,3,1,1,28.0,19.0,42.0
39.9,67,3,1,1,23.7,18.0,16.5
28.8,67,3,1,1,23.4,12.0,8.5
55.3,67,3,1,1,25.8,18.0,41.5
36.8,67,3,1,1,26.3,17.0,22.0
36.8,67,3,1,1,23.4,16.0,24.5
35.6,67,3,1,1,24.2,6.0,48.0
45.1,67,3,1,1,25.1,18.0,26.5
39.0,67,3,1,1,26.3,15.0,27.0
45.8,67,3,1,1,29.0,16.0,18.5
45.1,68,2,1,0,28.5,14.5,38.0
60.8,68,2,1,0,30.0,20.0,49.0
57.1,68,2,1,0,30.0,19.5,47.0
64.0,68,2,1,0,30.0,19.5,47.0
56.4,68,2,1,0,29.0,19.5,44.0
53.7,68,2,1,0,28.5,20.0,44.0
62.3,68,2,1,0,29.5,20.0,46.0
55.3,68,2,1,0,30.0,19.0,46.0
45.1,68,2,1,0,27.5,14.0,44.5
42.4,68,2,1,0,28.0,14.0,30.5
48.5,68,2,1,0,28.0,18.5,39.0
57.8,68,2,1,0,29.0,20.0,48.0
48.0,68,2,1,0,29.5,19.0,34.5
60.8,68,2,1,0,29.5,20.0,48.0
30.9,68,2,1,0,26.5,12.5,29.5
43.8,68,2,1,0,26.5,12.0,31.0
61.9,68,2,1,0,30.0,20.0,47.0
72.5,68,2,1,0,30.0,20.0,50.0
50.4,68,2,1,0,28.0,18.0,34.0
47.5,68,2,1,0,28.5,16.0,41.5
61.6,68,2,1,0,30.0,19.5,48.5
63.6,68,2,1,0,30.0,20.0,50.0
56.4,68,2,1,0,28.5,16.5,36.5
61.9,68,2,1,0,30.0,20.0,48.0
46.3,68,2,1,0,27.0,18.0,27.0
50.8,68,2,1,0,29.5,18.0,37.5
55.3,68,2,1,0,29.0,11.5,32.5
65.8,68,2,1,0,30.0,20.0,50.0
66.2,68,2,1,0,30.0,20.0,49.0
52.9,68,2,1,0,29.0,19.5,39.5
60.4,68,2,1,0,30.0,20.0,50.0
60.4,68,2,1,0,30.0,20.0,49.0
52.9,68,2,1,0,27.5,19.0,45.5
51.3,68,2,1,0,28.5,18.0,36.0
53.7,68,2,1,0,30.0,20.0,45.5
43.1,68,2,1,0,27.5,17.0,39.5
42.4,68,2,1,0,27.0,14.0,35.5
45.8,68,2,1,0,29.5,19.5,35.5
55.6,68,2,1,0,30.0,19.5,49.5
43.1,68,2,1,0,26.5,16.0,40.0
53.3,68,2,1,0,29.5,19.0,43.0
66.2,68,2,1,0,30.0,20.0,50.0
52.5,68,2,1,0,29.5,20.0,40.0
48.5,68,2,1,0,29.5,19.5,40.0
59.3,68,2,1,0,29.0,20.0,47.0
62.3,68,2,1,0,28.5,18.5,44.0
40.8,68,2,1,0,27.5,12.0,33.0
64.0,68,2,1,0,30.0,19.5,49.5
43.1,68,2,1,0,27.0,13.0,40.0
65.8,68,2,1,0,30.0,20.0,50.0
0.0,68,2,1,0,0.0,0.0,79.0
63.2,68,2,1,0,30.0,20.0,48.0
57.8,68,2,1,0,29.5,19.0,48.5
43.8,68,2,1,0,28.0,16.5,31.5
46.3,68,2,1,0,27.5,18.5,36.5
60.0,68,2,1,0,30.0,20.0,47.5
48.5,68,2,1,0,29.5,17.0,43.0
44.5,68,2,1,0,28.0,12.5,37.0
66.2,68,2,1,0,30.0,20.0,48.0
45.1,68,2,1,0,28.0,14.5,38.0
67.7,68,2,1,0,30.0,20.0,49.5
55.3,68,2,1,0,28.5,19.5,37.5
36.8,68,2,1,0,26.5,12.0,34.0
39.0,68,2,1,0,30.0,16.0,33.5
34.300000000000004,68,2,1,0,25.5,10.0,24.5
39.9,68,2,1,0,27.0,16.0,37.0
43.8,68,2,1,0,28.5,15.5,34.5
62.3,68,2,1,0,30.0,20.0,48.0
65.3,68,2,1,0,30.0,19.5,49.0
56.0,68,2,1,0,29.5,20.0,49.5
52.1,68,2,1,0,28.5,19.0,40.5
58.2,68,2,1,0,30.0,20.0,44.0
45.1,68,2,1,0,28.0,18.0,38.0
53.7,68,2,1,0,29.0,19.0,36.0
60.8,68,2,1,0,29.5,19.0,47.0
49.9,68,2,1,0,28.5,19.5,38.5
64.0,68,2,1,0,30.0,19.5,48.0
51.3,69,0,1,0,27.0,13.0,37.0
46.3,69,0,1,0,25.5,10.0,24.0
